date,expiry date,strike,maturity (years),rate,underlying,call option price,implied vol
11-Mar-2026,27-Mar-2026,100.204,0.0438356,2.92148,100.204,1.93953,0.224152
11-Mar-2026,27-Mar-2026,105.215,0.0438356,2.92148,100.204,0.307639,0.207049
11-Mar-2026,27-Mar-2026,110.225,0.0438356,2.92148,100.204,0.0139417,0.192291
11-Mar-2026,27-Mar-2026,115.235,0.0438356,2.92148,100.204,0.000132185,0.181413
11-Mar-2026,27-Mar-2026,120.245,0.0438356,2.92148,100.204,3.02111e-07,0.175172
11-Mar-2026,02-Apr-2026,80.1635,0.060274,2.92148,100.204,20.2606,0.452192
11-Mar-2026,02-Apr-2026,85.1738,0.060274,2.92148,100.204,15.2803,0.359701
11-Mar-2026,02-Apr-2026,90.184,0.060274,2.92148,100.204,10.3924,0.295641
11-Mar-2026,02-Apr-2026,95.1942,0.060274,2.92148,100.204,5.89237,0.260943
11-Mar-2026,02-Apr-2026,100.204,0.060274,2.92148,100.204,2.42732,0.238478
11-Mar-2026,02-Apr-2026,105.215,0.060274,2.92148,100.204,0.586162,0.2199
11-Mar-2026,02-Apr-2026,110.225,0.060274,2.92148,100.204,0.0631117,0.203977
11-Mar-2026,02-Apr-2026,115.235,0.060274,2.92148,100.204,0.0025137,0.192156
11-Mar-2026,02-Apr-2026,120.245,0.060274,2.92148,100.204,4.05422e-05,0.185219
11-Mar-2026,10-Apr-2026,80.1635,0.0821918,2.92148,100.204,20.3296,0.400911
11-Mar-2026,10-Apr-2026,85.1738,0.0821918,2.92148,100.204,15.3747,0.328359
11-Mar-2026,10-Apr-2026,90.184,0.0821918,2.92148,100.204,10.5573,0.280876
11-Mar-2026,10-Apr-2026,95.1942,0.0821918,2.92148,100.204,6.17674,0.252385
11-Mar-2026,10-Apr-2026,100.204,0.0821918,2.92148,100.204,2.77318,0.231657
11-Mar-2026,10-Apr-2026,105.215,0.0821918,2.92148,100.204,0.815082,0.213851
11-Mar-2026,10-Apr-2026,110.225,0.0821918,2.92148,100.204,0.128229,0.198424
11-Mar-2026,10-Apr-2026,115.235,0.0821918,2.92148,100.204,0.00941465,0.18683
11-Mar-2026,10-Apr-2026,120.245,0.0821918,2.92148,100.204,0.000345627,0.179884
11-Mar-2026,31-Mar-2026,80.1635,0.0547945,2.92148,100.204,20.234,0.460366
11-Mar-2026,31-Mar-2026,85.1738,0.0547945,2.92148,100.204,15.2459,0.362397
11-Mar-2026,31-Mar-2026,90.184,0.0547945,2.92148,100.204,10.3307,0.29284
11-Mar-2026,31-Mar-2026,95.1942,0.0547945,2.92148,100.204,5.77402,0.256887
11-Mar-2026,31-Mar-2026,100.204,0.0547945,2.92148,100.204,2.27553,0.234727
11-Mar-2026,31-Mar-2026,105.215,0.0547945,2.92148,100.204,0.493116,0.216527
11-Mar-2026,31-Mar-2026,110.225,0.0547945,2.92148,100.204,0.042771,0.200914
11-Mar-2026,31-Mar-2026,115.235,0.0547945,2.92148,100.204,0.00119557,0.189357
11-Mar-2026,31-Mar-2026,120.245,0.0547945,2.92148,100.204,1.19369e-05,0.182627
11-Mar-2026,30-Apr-2026,80.1635,0.136986,2.92148,100.204,20.5737,0.359211
11-Mar-2026,30-Apr-2026,85.1738,0.136986,2.92148,100.204,15.7234,0.311439
11-Mar-2026,30-Apr-2026,90.184,0.136986,2.92148,100.204,11.1017,0.278153
11-Mar-2026,30-Apr-2026,95.1942,0.136986,2.92148,100.204,6.96304,0.253839
11-Mar-2026,30-Apr-2026,100.204,0.136986,2.92148,100.204,3.65619,0.233878
11-Mar-2026,30-Apr-2026,105.215,0.136986,2.92148,100.204,1.47506,0.216182
11-Mar-2026,30-Apr-2026,110.225,0.136986,2.92148,100.204,0.41127,0.200687
11-Mar-2026,30-Apr-2026,115.235,0.136986,2.92148,100.204,0.0736921,0.188659
11-Mar-2026,30-Apr-2026,120.245,0.136986,2.92148,100.204,0.00879071,0.180971
11-Mar-2026,29-May-2026,80.1635,0.216438,2.92148,100.204,20.9324,0.326297
11-Mar-2026,29-May-2026,85.1738,0.216438,2.92148,100.204,16.2147,0.292735
11-Mar-2026,29-May-2026,90.184,0.216438,2.92148,100.204,11.7724,0.267069
11-Mar-2026,29-May-2026,95.1942,0.216438,2.92148,100.204,7.80375,0.246201
11-Mar-2026,29-May-2026,100.204,0.216438,2.92148,100.204,4.54823,0.227997
11-Mar-2026,29-May-2026,105.215,0.216438,2.92148,100.204,2.21187,0.211509
11-Mar-2026,29-May-2026,110.225,0.216438,2.92148,100.204,0.843126,0.196873
11-Mar-2026,29-May-2026,115.235,0.216438,2.92148,100.204,0.2408,0.185056
11-Mar-2026,29-May-2026,120.245,0.216438,2.92148,100.204,0.0522779,0.176888
11-Mar-2026,30-Jun-2026,80.1635,0.30411,2.92148,100.204,21.3897,0.31346
11-Mar-2026,30-Jun-2026,85.1738,0.30411,2.92148,100.204,16.8023,0.285877
11-Mar-2026,30-Jun-2026,90.184,0.30411,2.92148,100.204,12.5076,0.263398
11-Mar-2026,30-Jun-2026,95.1942,0.30411,2.92148,100.204,8.66036,0.244202
11-Mar-2026,30-Jun-2026,100.204,0.30411,2.92148,100.204,5.43622,0.227077
11-Mar-2026,30-Jun-2026,105.215,0.30411,2.92148,100.204,2.98993,0.211486
11-Mar-2026,30-Jun-2026,110.225,0.30411,2.92148,100.204,1.38509,0.197546
11-Mar-2026,30-Jun-2026,115.235,0.30411,2.92148,100.204,0.524086,0.185893
11-Mar-2026,30-Jun-2026,120.245,0.30411,2.92148,100.204,0.162202,0.177197
11-Mar-2026,31-Jul-2026,80.1635,0.389041,2.92148,100.204,21.8254,0.304248
11-Mar-2026,31-Jul-2026,85.1738,0.389041,2.92148,100.204,17.3368,0.279935
11-Mar-2026,31-Jul-2026,90.184,0.389041,2.92148,100.204,13.1437,0.259463
11-Mar-2026,31-Jul-2026,95.1942,0.389041,2.92148,100.204,9.37458,0.241589
11-Mar-2026,31-Jul-2026,100.204,0.389041,2.92148,100.204,6.17062,0.225497
11-Mar-2026,31-Jul-2026,105.215,0.389041,2.92148,100.204,3.65755,0.210825
11-Mar-2026,31-Jul-2026,110.225,0.389041,2.92148,100.204,1.8987,0.197642
11-Mar-2026,31-Jul-2026,115.235,0.389041,2.92148,100.204,0.843564,0.186357
11-Mar-2026,31-Jul-2026,120.245,0.389041,2.92148,100.204,0.319362,0.177467
11-Mar-2026,31-Aug-2026,80.1635,0.473973,2.92148,100.204,22.2581,0.297713
11-Mar-2026,31-Aug-2026,85.1738,0.473973,2.92148,100.204,17.852,0.275538
11-Mar-2026,31-Aug-2026,90.184,0.473973,2.92148,100.204,13.7396,0.256507
11-Mar-2026,31-Aug-2026,95.1942,0.473973,2.92148,100.204,10.0308,0.2397
11-Mar-2026,31-Aug-2026,100.204,0.473973,2.92148,100.204,6.84396,0.224516
11-Mar-2026,31-Aug-2026,105.215,0.473973,2.92148,100.204,4.28432,0.210675
11-Mar-2026,31-Aug-2026,110.225,0.473973,2.92148,100.204,2.41071,0.198194
11-Mar-2026,31-Aug-2026,115.235,0.473973,2.92148,100.204,1.19772,0.187329
11-Mar-2026,31-Aug-2026,120.245,0.473973,2.92148,100.204,0.52191,0.178422
11-Mar-2026,30-Sep-2026,80.1635,0.556164,2.92148,100.204,22.6737,0.293098
11-Mar-2026,30-Sep-2026,85.1738,0.556164,2.92148,100.204,18.3369,0.272424
11-Mar-2026,30-Sep-2026,90.184,0.556164,2.92148,100.204,14.2902,0.254482
11-Mar-2026,30-Sep-2026,95.1942,0.556164,2.92148,100.204,10.6303,0.238545
11-Mar-2026,30-Sep-2026,100.204,0.556164,2.92148,100.204,7.45905,0.224132
11-Mar-2026,30-Sep-2026,105.215,0.556164,2.92148,100.204,4.86658,0.211004
11-Mar-2026,30-Sep-2026,110.225,0.556164,2.92148,100.204,2.90626,0.199139
11-Mar-2026,30-Sep-2026,115.235,0.556164,2.92148,100.204,1.56632,0.188684
11-Mar-2026,30-Sep-2026,120.245,0.556164,2.92148,100.204,0.756321,0.179871
11-Mar-2026,30-Oct-2026,80.1635,0.638356,2.92148,100.204,23.1196,0.291694
11-Mar-2026,30-Oct-2026,85.1738,0.638356,2.92148,100.204,18.8492,0.272017
11-Mar-2026,30-Oct-2026,90.184,0.638356,2.92148,100.204,14.8645,0.254825
11-Mar-2026,30-Oct-2026,95.1942,0.638356,2.92148,100.204,11.2508,0.23952
11-Mar-2026,30-Oct-2026,100.204,0.638356,2.92148,100.204,8.09604,0.225694
11-Mar-2026,30-Oct-2026,105.215,0.638356,2.92148,100.204,5.47741,0.213125
11-Mar-2026,30-Oct-2026,110.225,0.638356,2.92148,100.204,3.44232,0.201752
11-Mar-2026,30-Oct-2026,115.235,0.638356,2.92148,100.204,1.98734,0.19164
11-Mar-2026,30-Oct-2026,120.245,0.638356,2.92148,100.204,1.04671,0.18293
11-Mar-2026,30-Nov-2026,80.1635,0.723288,2.92148,100.204,23.5273,0.287993
11-Mar-2026,30-Nov-2026,85.1738,0.723288,2.92148,100.204,19.3126,0.2694
11-Mar-2026,30-Nov-2026,90.184,0.723288,2.92148,100.204,15.3791,0.253081
11-Mar-2026,30-Nov-2026,95.1942,0.723288,2.92148,100.204,11.8037,0.238524
11-Mar-2026,30-Nov-2026,100.204,0.723288,2.92148,100.204,8.66402,0.225376
11-Mar-2026,30-Nov-2026,105.215,0.723288,2.92148,100.204,6.02754,0.213428
11-Mar-2026,30-Nov-2026,110.225,0.723288,2.92148,100.204,3.93649,0.202599
11-Mar-2026,30-Nov-2026,115.235,0.723288,2.92148,100.204,2.39179,0.192907
11-Mar-2026,30-Nov-2026,120.245,0.723288,2.92148,100.204,1.34356,0.184432
11-Mar-2026,31-Dec-2026,80.1635,0.808219,2.92148,100.204,23.9452,0.285833
11-Mar-2026,31-Dec-2026,85.1738,0.808219,2.92148,100.204,19.7834,0.268095
11-Mar-2026,31-Dec-2026,90.184,0.808219,2.92148,100.204,15.8984,0.252481
11-Mar-2026,31-Dec-2026,95.1942,0.808219,2.92148,100.204,12.3594,0.238543
11-Mar-2026,31-Dec-2026,100.204,0.808219,2.92148,100.204,9.23525,0.225962
11-Mar-2026,31-Dec-2026,105.215,0.808219,2.92148,100.204,6.58505,0.214538
11-Mar-2026,31-Dec-2026,110.225,0.808219,2.92148,100.204,4.44622,0.204174
11-Mar-2026,31-Dec-2026,115.235,0.808219,2.92148,100.204,2.82219,0.194851
11-Mar-2026,31-Dec-2026,120.245,0.808219,2.92148,100.204,1.67481,0.186604
11-Mar-2026,29-Jan-2027,80.1635,0.887671,2.92148,100.204,24.3186,0.283629
11-Mar-2026,29-Jan-2027,85.1738,0.887671,2.92148,100.204,20.2014,0.266633
11-Mar-2026,29-Jan-2027,90.184,0.887671,2.92148,100.204,16.3569,0.251644
11-Mar-2026,29-Jan-2027,95.1942,0.887671,2.92148,100.204,12.8485,0.238258
11-Mar-2026,29-Jan-2027,100.204,0.887671,2.92148,100.204,9.73828,0.226179
11-Mar-2026,29-Jan-2027,105.215,0.887671,2.92148,100.204,7.07892,0.215216
11-Mar-2026,29-Jan-2027,110.225,0.887671,2.92148,100.204,4.90402,0.205261
11-Mar-2026,29-Jan-2027,115.235,0.887671,2.92148,100.204,3.21818,0.196273
11-Mar-2026,29-Jan-2027,120.245,0.887671,2.92148,100.204,1.99097,0.188259
11-Mar-2026,26-Feb-2027,80.1635,0.964384,2.92148,100.204,24.6768,0.281951
11-Mar-2026,26-Feb-2027,85.1738,0.964384,2.92148,100.204,20.6003,0.265586
11-Mar-2026,26-Feb-2027,90.184,0.964384,2.92148,100.204,16.7926,0.251136
11-Mar-2026,26-Feb-2027,95.1942,0.964384,2.92148,100.204,13.3121,0.238227
11-Mar-2026,26-Feb-2027,100.204,0.964384,2.92148,100.204,10.2152,0.226585
11-Mar-2026,26-Feb-2027,105.215,0.964384,2.92148,100.204,7.54929,0.216021
11-Mar-2026,26-Feb-2027,110.225,0.964384,2.92148,100.204,5.34462,0.206422
11-Mar-2026,26-Feb-2027,115.235,0.964384,2.92148,100.204,3.60637,0.197731
11-Mar-2026,26-Feb-2027,120.245,0.964384,2.92148,100.204,2.30971,0.189935
12-Mar-2026,13-Mar-2026,80.313,0.00273973,2.93391,100.391,20.0847,0.556523
12-Mar-2026,13-Mar-2026,85.3325,0.00273973,2.93391,100.391,15.0655,0.411562
12-Mar-2026,13-Mar-2026,90.3521,0.00273973,2.93391,100.391,10.0464,0.267918
12-Mar-2026,13-Mar-2026,95.3717,0.00273973,2.93391,100.391,5.02723,0.19921
12-Mar-2026,13-Mar-2026,100.391,0.00273973,2.93391,100.391,0.392104,0.18512
12-Mar-2026,13-Mar-2026,105.411,0.00273973,2.93391,100.391,5.53838e-09,0.172483
12-Mar-2026,13-Mar-2026,110.43,0.00273973,2.93391,100.391,3.73591e-15,0.24101
12-Mar-2026,13-Mar-2026,115.45,0.00273973,2.93391,100.391,4.88898e-16,0.339914
12-Mar-2026,13-Mar-2026,120.469,0.00273973,2.93391,100.391,4.85128e-16,0.441469
12-Mar-2026,20-Mar-2026,80.313,0.0219178,2.93391,100.391,20.1557,0.639651
12-Mar-2026,20-Mar-2026,85.3325,0.0219178,2.93391,100.391,15.141,0.487595
12-Mar-2026,20-Mar-2026,90.3521,0.0219178,2.93391,100.391,10.1294,0.34267
12-Mar-2026,20-Mar-2026,95.3717,0.0219178,2.93391,100.391,5.22631,0.256177
12-Mar-2026,20-Mar-2026,100.391,0.0219178,2.93391,100.391,1.3882,0.228727
12-Mar-2026,20-Mar-2026,105.411,0.0219178,2.93391,100.391,0.0841161,0.210184
12-Mar-2026,20-Mar-2026,110.43,0.0219178,2.93391,100.391,0.000407467,0.194615
12-Mar-2026,20-Mar-2026,115.45,0.0219178,2.93391,100.391,8.43367e-08,0.183744
12-Mar-2026,20-Mar-2026,120.469,0.0219178,2.93391,100.391,1.12334e-12,0.178092
12-Mar-2026,27-Mar-2026,80.313,0.0410959,2.93391,100.391,20.2137,0.49336
12-Mar-2026,27-Mar-2026,85.3325,0.0410959,2.93391,100.391,15.2042,0.379675
12-Mar-2026,27-Mar-2026,90.3521,0.0410959,2.93391,100.391,10.2216,0.287477
12-Mar-2026,27-Mar-2026,95.3717,0.0410959,2.93391,100.391,5.48831,0.24307
12-Mar-2026,27-Mar-2026,100.391,0.0410959,2.93391,100.391,1.85246,0.220784
12-Mar-2026,27-Mar-2026,105.411,0.0410959,2.93391,100.391,0.259622,0.203053
12-Mar-2026,27-Mar-2026,110.43,0.0410959,2.93391,100.391,0.00882683,0.187973
12-Mar-2026,27-Mar-2026,115.45,0.0410959,2.93391,100.391,5.21242e-05,0.177315
12-Mar-2026,27-Mar-2026,120.469,0.0410959,2.93391,100.391,6.67466e-08,0.171645
12-Mar-2026,02-Apr-2026,80.313,0.0575342,2.93391,100.391,20.2923,0.462498
12-Mar-2026,02-Apr-2026,85.3325,0.0575342,2.93391,100.391,15.2988,0.365589
12-Mar-2026,02-Apr-2026,90.3521,0.0575342,2.93391,100.391,10.3862,0.296083
12-Mar-2026,02-Apr-2026,95.3717,0.0575342,2.93391,100.391,5.84215,0.258596
12-Mar-2026,02-Apr-2026,100.391,0.0575342,2.93391,100.391,2.34179,0.235081
12-Mar-2026,02-Apr-2026,105.411,0.0575342,2.93391,100.391,0.525011,0.215874
12-Mar-2026,02-Apr-2026,110.43,0.0575342,2.93391,100.391,0.0481693,0.199625
12-Mar-2026,02-Apr-2026,115.45,0.0575342,2.93391,100.391,0.00148684,0.188
12-Mar-2026,02-Apr-2026,120.469,0.0575342,2.93391,100.391,1.76803e-05,0.181612
12-Mar-2026,10-Apr-2026,80.313,0.0794521,2.93391,100.391,20.3607,0.40683
12-Mar-2026,10-Apr-2026,85.3325,0.0794521,2.93391,100.391,15.3901,0.330557
12-Mar-2026,10-Apr-2026,90.3521,0.0794521,2.93391,100.391,10.5451,0.279573
12-Mar-2026,10-Apr-2026,95.3717,0.0794521,2.93391,100.391,6.12283,0.249411
12-Mar-2026,10-Apr-2026,100.391,0.0794521,2.93391,100.391,2.68811,0.227918
12-Mar-2026,10-Apr-2026,105.411,0.0794521,2.93391,100.391,0.747259,0.209604
12-Mar-2026,10-Apr-2026,110.43,0.0794521,2.93391,100.391,0.104829,0.193917
12-Mar-2026,10-Apr-2026,115.45,0.0794521,2.93391,100.391,0.00643545,0.182513
12-Mar-2026,10-Apr-2026,120.469,0.0794521,2.93391,100.391,0.000191167,0.176071
12-Mar-2026,31-Mar-2026,80.313,0.0520548,2.93391,100.391,20.2658,0.472165
12-Mar-2026,31-Mar-2026,85.3325,0.0520548,2.93391,100.391,15.2655,0.369659
12-Mar-2026,31-Mar-2026,90.3521,0.0520548,2.93391,100.391,10.3273,0.293862
12-Mar-2026,31-Mar-2026,95.3717,0.0520548,2.93391,100.391,5.72585,0.254627
12-Mar-2026,31-Mar-2026,100.391,0.0520548,2.93391,100.391,2.18971,0.231359
12-Mar-2026,31-Mar-2026,105.411,0.0520548,2.93391,100.391,0.435545,0.212522
12-Mar-2026,31-Mar-2026,110.43,0.0520548,2.93391,100.391,0.0312826,0.196579
12-Mar-2026,31-Mar-2026,115.45,0.0520548,2.93391,100.391,0.000645515,0.185226
12-Mar-2026,31-Mar-2026,120.469,0.0520548,2.93391,100.391,4.47355e-06,0.179054
12-Mar-2026,30-Apr-2026,80.313,0.134247,2.93391,100.391,20.6008,0.360716
12-Mar-2026,30-Apr-2026,85.3325,0.134247,2.93391,100.391,15.7298,0.310773
12-Mar-2026,30-Apr-2026,90.3521,0.134247,2.93391,100.391,11.0784,0.275967
12-Mar-2026,30-Apr-2026,95.3717,0.134247,2.93391,100.391,6.90483,0.250814
12-Mar-2026,30-Apr-2026,100.391,0.134247,2.93391,100.391,3.57348,0.230344
12-Mar-2026,30-Apr-2026,105.411,0.134247,2.93391,100.391,1.39825,0.212283
12-Mar-2026,30-Apr-2026,110.43,0.134247,2.93391,100.391,0.368234,0.1966
12-Mar-2026,30-Apr-2026,115.45,0.134247,2.93391,100.391,0.0605517,0.184698
12-Mar-2026,30-Apr-2026,120.469,0.134247,2.93391,100.391,0.00652802,0.177389
12-Mar-2026,29-May-2026,80.313,0.213699,2.93391,100.391,20.9546,0.325894
12-Mar-2026,29-May-2026,85.3325,0.213699,2.93391,100.391,16.2145,0.291223
12-Mar-2026,29-May-2026,90.3521,0.213699,2.93391,100.391,11.7447,0.264829
12-Mar-2026,29-May-2026,95.3717,0.213699,2.93391,100.391,7.74758,0.243513
12-Mar-2026,29-May-2026,100.391,0.213699,2.93391,100.391,4.47229,0.225011
12-Mar-2026,29-May-2026,105.411,0.213699,2.93391,100.391,2.13617,0.208314
12-Mar-2026,29-May-2026,110.43,0.213699,2.93391,100.391,0.789515,0.193579
12-Mar-2026,29-May-2026,115.45,0.213699,2.93391,100.391,0.215479,0.181834
12-Mar-2026,29-May-2026,120.469,0.213699,2.93391,100.391,0.0442854,0.173901
12-Mar-2026,30-Jun-2026,80.313,0.30137,2.93391,100.391,21.4088,0.312632
12-Mar-2026,30-Jun-2026,85.3325,0.30137,2.93391,100.391,16.8002,0.28443
12-Mar-2026,30-Jun-2026,90.3521,0.30137,2.93391,100.391,12.4819,0.261545
12-Mar-2026,30-Jun-2026,95.3717,0.30137,2.93391,100.391,8.61203,0.242095
12-Mar-2026,30-Jun-2026,100.391,0.30137,2.93391,100.391,5.37237,0.22481
12-Mar-2026,30-Jun-2026,105.411,0.30137,2.93391,100.391,2.92391,0.209124
12-Mar-2026,30-Jun-2026,110.43,0.30137,2.93391,100.391,1.33205,0.195155
12-Mar-2026,30-Jun-2026,115.45,0.30137,2.93391,100.391,0.492039,0.183551
12-Mar-2026,30-Jun-2026,120.469,0.30137,2.93391,100.391,0.147768,0.17498
12-Mar-2026,31-Jul-2026,80.313,0.386301,2.93391,100.391,21.8445,0.303429
12-Mar-2026,31-Jul-2026,85.3325,0.386301,2.93391,100.391,17.3368,0.278738
12-Mar-2026,31-Jul-2026,90.3521,0.386301,2.93391,100.391,13.1237,0.258026
12-Mar-2026,31-Jul-2026,95.3717,0.386301,2.93391,100.391,9.33656,0.240013
12-Mar-2026,31-Jul-2026,100.391,0.386301,2.93391,100.391,6.12042,0.223853
12-Mar-2026,31-Jul-2026,105.411,0.386301,2.93391,100.391,3.60463,0.209162
12-Mar-2026,31-Jul-2026,110.43,0.386301,2.93391,100.391,1.85342,0.195998
12-Mar-2026,31-Jul-2026,115.45,0.386301,2.93391,100.391,0.812504,0.184764
12-Mar-2026,31-Jul-2026,120.469,0.386301,2.93391,100.391,0.302376,0.175948
12-Mar-2026,31-Aug-2026,80.313,0.471233,2.93391,100.391,22.2793,0.297055
12-Mar-2026,31-Aug-2026,85.3325,0.471233,2.93391,100.391,17.8564,0.274648
12-Mar-2026,31-Aug-2026,90.3521,0.471233,2.93391,100.391,13.7275,0.255484
12-Mar-2026,31-Aug-2026,95.3717,0.471233,2.93391,100.391,10.0047,0.23862
12-Mar-2026,31-Aug-2026,100.391,0.471233,2.93391,100.391,6.80856,0.223431
12-Mar-2026,31-Aug-2026,105.411,0.471233,2.93391,100.391,4.24635,0.209621
12-Mar-2026,31-Aug-2026,110.43,0.471233,2.93391,100.391,2.377,0.197194
12-Mar-2026,31-Aug-2026,115.45,0.471233,2.93391,100.391,1.17278,0.186389
12-Mar-2026,31-Aug-2026,120.469,0.471233,2.93391,100.391,0.50648,0.177539
12-Mar-2026,30-Sep-2026,80.313,0.553425,2.93391,100.391,22.6984,0.292653
12-Mar-2026,30-Sep-2026,85.3325,0.553425,2.93391,100.391,18.3473,0.271844
12-Mar-2026,30-Sep-2026,90.3521,0.553425,2.93391,100.391,14.2873,0.253843
12-Mar-2026,30-Sep-2026,95.3717,0.553425,2.93391,100.391,10.6166,0.237903
12-Mar-2026,30-Sep-2026,100.391,0.553425,2.93391,100.391,7.4385,0.223529
12-Mar-2026,30-Sep-2026,105.411,0.553425,2.93391,100.391,4.84392,0.210467
12-Mar-2026,30-Sep-2026,110.43,0.553425,2.93391,100.391,2.8858,0.198678
12-Mar-2026,30-Sep-2026,115.45,0.553425,2.93391,100.391,1.55066,0.188295
12-Mar-2026,30-Sep-2026,120.469,0.553425,2.93391,100.391,0.745941,0.179536
12-Mar-2026,30-Oct-2026,80.313,0.635616,2.93391,100.391,23.1494,0.291516
12-Mar-2026,30-Oct-2026,85.3325,0.635616,2.93391,100.391,18.8674,0.271777
12-Mar-2026,30-Oct-2026,90.3521,0.635616,2.93391,100.391,14.8726,0.254581
12-Mar-2026,30-Oct-2026,95.3717,0.635616,2.93391,100.391,11.2511,0.239317
12-Mar-2026,30-Oct-2026,100.391,0.635616,2.93391,100.391,8.09172,0.225563
12-Mar-2026,30-Oct-2026,105.411,0.635616,2.93391,100.391,5.47165,0.213083
12-Mar-2026,30-Oct-2026,110.43,0.635616,2.93391,100.391,3.4374,0.201803
12-Mar-2026,30-Oct-2026,115.45,0.635616,2.93391,100.391,1.98415,0.191775
12-Mar-2026,30-Oct-2026,120.469,0.635616,2.93391,100.391,1.04495,0.183124
12-Mar-2026,30-Nov-2026,80.313,0.720548,2.93391,100.391,23.5628,0.288045
12-Mar-2026,30-Nov-2026,85.3325,0.720548,2.93391,100.391,19.3387,0.269444
12-Mar-2026,30-Nov-2026,90.3521,0.720548,2.93391,100.391,15.3977,0.253162
12-Mar-2026,30-Nov-2026,95.3717,0.720548,2.93391,100.391,11.817,0.238676
12-Mar-2026,30-Nov-2026,100.391,0.720548,2.93391,100.391,8.67457,0.225621
12-Mar-2026,30-Nov-2026,105.411,0.720548,2.93391,100.391,6.03731,0.213779
12-Mar-2026,30-Nov-2026,110.43,0.720548,2.93391,100.391,3.9464,0.203055
12-Mar-2026,30-Nov-2026,115.45,0.720548,2.93391,100.391,2.40148,0.193454
12-Mar-2026,30-Nov-2026,120.469,0.720548,2.93391,100.391,1.35191,0.185045
12-Mar-2026,31-Dec-2026,80.313,0.805479,2.93391,100.391,23.9872,0.286122
12-Mar-2026,31-Dec-2026,85.3325,0.805479,2.93391,100.391,19.8184,0.268418
12-Mar-2026,31-Dec-2026,90.3521,0.805479,2.93391,100.391,15.9282,0.252872
12-Mar-2026,31-Dec-2026,95.3717,0.805479,2.93391,100.391,12.3861,0.239027
12-Mar-2026,31-Dec-2026,100.391,0.805479,2.93391,100.391,9.26085,0.226556
12-Mar-2026,31-Dec-2026,105.411,0.805479,2.93391,100.391,6.6106,0.215249
12-Mar-2026,31-Dec-2026,110.43,0.805479,2.93391,100.391,4.47157,0.204997
12-Mar-2026,31-Dec-2026,115.45,0.805479,2.93391,100.391,2.84597,0.195773
12-Mar-2026,31-Dec-2026,120.469,0.805479,2.93391,100.391,1.69513,0.187599
12-Mar-2026,29-Jan-2027,80.313,0.884932,2.93391,100.391,24.3669,0.284118
12-Mar-2026,29-Jan-2027,85.3325,0.884932,2.93391,100.391,20.2445,0.267186
12-Mar-2026,29-Jan-2027,90.3521,0.884932,2.93391,100.391,16.3968,0.252287
12-Mar-2026,29-Jan-2027,95.3717,0.884932,2.93391,100.391,12.8871,0.23901
12-Mar-2026,29-Jan-2027,100.391,0.884932,2.93391,100.391,9.77707,0.227051
12-Mar-2026,29-Jan-2027,105.411,0.884932,2.93391,100.391,7.11833,0.216211
12-Mar-2026,29-Jan-2027,110.43,0.884932,2.93391,100.391,4.94314,0.206373
12-Mar-2026,29-Jan-2027,115.45,0.884932,2.93391,100.391,3.25497,0.197488
12-Mar-2026,29-Jan-2027,120.469,0.884932,2.93391,100.391,2.02293,0.189553
12-Mar-2026,26-Feb-2027,80.313,0.961644,2.93391,100.391,24.7314,0.282623
12-Mar-2026,26-Feb-2027,85.3325,0.961644,2.93391,100.391,20.6514,0.266345
12-Mar-2026,26-Feb-2027,90.3521,0.961644,2.93391,100.391,16.8421,0.252001
12-Mar-2026,26-Feb-2027,95.3717,0.961644,2.93391,100.391,13.3619,0.239213
12-Mar-2026,26-Feb-2027,100.391,0.961644,2.93391,100.391,10.2664,0.227698
12-Mar-2026,26-Feb-2027,105.411,0.961644,2.93391,100.391,7.60169,0.217261
12-Mar-2026,26-Feb-2027,110.43,0.961644,2.93391,100.391,5.39682,0.207783
12-Mar-2026,26-Feb-2027,115.45,0.961644,2.93391,100.391,3.6558,0.199198
12-Mar-2026,26-Feb-2027,120.469,0.961644,2.93391,100.391,2.35339,0.191486
13-Mar-2026,20-Mar-2026,81.1427,0.0191781,2.93987,101.428,20.3575,0.68378
13-Mar-2026,20-Mar-2026,86.2141,0.0191781,2.93987,101.428,15.2906,0.521132
13-Mar-2026,20-Mar-2026,91.2855,0.0191781,2.93987,101.428,10.225,0.363111
13-Mar-2026,20-Mar-2026,96.357,0.0191781,2.93987,101.428,5.23652,0.255502
13-Mar-2026,20-Mar-2026,101.428,0.0191781,2.93987,101.428,1.27991,0.22334
13-Mar-2026,20-Mar-2026,106.5,0.0191781,2.93987,101.428,0.0518912,0.203348
13-Mar-2026,20-Mar-2026,111.571,0.0191781,2.93987,101.428,8.57439e-05,0.18714
13-Mar-2026,20-Mar-2026,116.643,0.0191781,2.93987,101.428,2.9742e-09,0.176939
13-Mar-2026,20-Mar-2026,121.714,0.0191781,2.93987,101.428,5.95558e-15,0.173188
13-Mar-2026,27-Mar-2026,81.1427,0.0383562,2.93987,101.428,20.4163,0.510613
13-Mar-2026,27-Mar-2026,86.2141,0.0383562,2.93987,101.428,15.3538,0.391897
13-Mar-2026,27-Mar-2026,91.2855,0.0383562,2.93987,101.428,10.3097,0.289705
13-Mar-2026,27-Mar-2026,96.357,0.0383562,2.93987,101.428,5.47831,0.237369
13-Mar-2026,27-Mar-2026,101.428,0.0383562,2.93987,101.428,1.74508,0.213052
